"","Loan_Term","Income","Age","Status_marital","Type_residence","Red_flag","Type_employment","school","default","Time_to_default","delta"
"1977",60,1669.95,7,3,5,1,2,4,0,56,0
"1978",48,1670,5,3,3,1,2,2,0,44,0
"1979",60,1670,4,6,2,1,1,6,0,56,0
"1980",60,1670,4,2,6,1,1,4,1,1,1
"1981",37,1671.03,6,2,3,1,2,1,0,33,0
"1982",36,1671.6,7,3,5,1,2,4,0,32,0
"1983",49,1671.66,5,3,5,2,2,7,0,45,0
"1984",60,1672,3,2,3,2,2,5,0,56,0
"1985",60,1675.95,4,2,3,1,2,4,0,56,0
"1986",48,1676,4,2,5,1,2,4,1,25,1
"1987",48,1676,4,2,5,1,2,4,1,0,1
"1988",48,1677.01,4,3,5,1,2,4,1,18,1
"1989",48,1677.01,4,3,5,1,2,4,1,0,1
"1990",60,1678.41,2,2,5,1,1,5,0,56,0
"1991",60,1679.5,5,4,4,1,2,2,0,56,0
"1992",60,1679.73,3,2,3,1,2,4,0,56,0
"1993",60,1680,5,3,5,1,2,2,0,56,0
"1994",36,1680,4,3,2,1,2,4,0,32,0
"1995",48,1680.79,7,5,5,1,2,1,0,44,0
"1996",24,1680.83,5,2,5,1,1,4,0,20,0
"1997",18,1681.2,6,3,5,1,2,1,0,14,0
"1998",36,1681.58,5,3,5,1,2,6,0,32,0
"1999",36,1683,7,3,5,1,2,2,0,32,0
"2000",60,1685,4,3,3,2,1,6,0,56,0
"2001",48,1685.2,6,3,5,2,2,4,1,31,1
"2002",48,1685.2,6,3,5,2,2,4,1,0,1
"2003",60,1685.74,4,3,5,1,2,6,0,56,0
"2004",60,1686.94,5,3,7,1,2,4,0,56,0
"2005",48,1687,5,3,5,1,2,4,0,44,0
"2006",49,1687.22,7,3,5,1,2,2,0,45,0
"2007",37,1687.37,5,4,5,1,2,3,0,33,0
"2008",36,1688.33,6,3,2,1,2,6,0,32,0
"2009",37,1689.55,7,3,5,1,2,1,0,33,0
"2010",48,1690,5,4,5,1,2,5,0,44,0
"2011",60,1690,6,4,5,1,2,2,0,56,0
"2012",60,1690,3,2,3,1,2,5,0,56,0
"2013",37,1690,5,3,5,1,2,4,0,33,0
"2014",24,1692.13,4,2,4,1,2,6,0,20,0
"2015",60,1693.42,4,6,4,2,2,1,1,2,1
"2016",24,1697.7,6,3,4,1,2,5,0,20,0
"2017",48,1698.63,6,6,5,1,2,6,0,44,0
"2018",48,1699,5,3,7,2,2,4,1,46,1
"2019",36,1699.42,3,2,2,1,2,5,0,32,0
"2020",60,1700,3,3,4,1,2,6,1,9,1
"2021",36,1700,4,2,2,3,1,4,0,32,0
"2022",48,1700,5,3,5,1,2,4,0,44,0
"2023",48,1700,2,6,4,1,2,4,1,14,1
"2024",48,1700,5,3,2,1,2,1,0,44,0
"2025",48,1700,3,2,3,2,2,4,0,44,0
"2026",48,1700,4,2,2,1,1,1,1,22,1
"2027",37,1700,2,2,3,1,2,4,0,33,0
"2028",48,1700,4,3,3,1,2,1,0,44,0
"2029",60,1700,5,2,4,1,2,4,1,18,1
"2030",60,1700,5,2,4,1,2,4,1,0,1
"2031",48,1700,4,2,2,1,1,1,1,0,1
"2032",60,1700,3,3,4,1,2,6,1,0,1
"2033",60,1700.8,4,6,3,1,2,6,0,56,0
"2034",60,1702.91,3,2,5,1,2,4,0,56,0
"2035",48,1703.16,4,3,5,1,1,4,0,44,0
"2036",48,1705,5,2,3,1,2,5,0,44,0
"2037",42,1705,4,3,4,2,2,4,0,38,0
"2038",48,1706,3,2,3,1,2,5,1,2,1
"2039",48,1706,2,2,3,1,2,5,0,44,0
"2040",48,1706,3,2,3,1,2,5,1,0,1
"2041",48,1706.54,4,2,5,1,2,2,0,44,0
"2042",48,1706.54,4,2,5,1,2,2,0,44,0
"2043",24,1706.67,5,3,2,1,2,6,0,20,0
"2044",37,1709.08,5,3,7,1,2,4,0,33,0
"2045",37,1709.37,4,2,3,1,2,6,0,33,0
"2046",48,1709.76,6,3,4,1,2,3,0,44,0
"2047",60,1709.95,7,3,5,1,2,4,0,56,0
"2048",48,1710,3,2,3,1,2,5,0,44,0
"2049",60,1710,3,2,3,1,2,5,0,56,0
"2050",48,1710.56,5,3,5,1,2,3,0,44,0
"2051",37,1712,4,2,5,1,2,3,0,33,0
"2052",60,1712.5,5,2,2,1,1,4,1,16,1
"2053",48,1713.22,6,3,5,1,2,3,0,44,0
"2054",36,1713.33,5,3,5,1,2,6,0,32,0
"2055",27,1713.36,6,3,4,1,2,4,0,23,0
"2056",60,1713.55,6,3,5,1,2,3,0,56,0
"2057",48,1714,7,5,5,1,2,6,0,44,0
"2058",39,1715,5,6,5,1,2,2,1,30,1
"2059",18,1715,4,2,3,1,2,3,0,14,0
"2060",39,1715,5,6,5,1,2,2,1,0,1
"2061",30,1715.88,4,2,5,1,2,2,0,26,0
"2062",60,1716,3,6,3,1,1,5,0,56,0
"2063",48,1716.8,7,3,5,1,2,5,0,44,0
"2064",24,1717.5,6,3,5,2,1,5,0,20,0
"2065",48,1718.61,6,3,5,1,2,2,0,44,0
"2066",24,1719.07,6,3,5,1,2,4,0,20,0
"2067",48,1720,4,2,2,1,2,4,0,44,0
"2068",48,1720.83,7,3,5,1,2,6,0,44,0
"2069",50,1721.25,5,3,5,1,1,2,1,14,1
"2070",50,1721.25,5,3,5,1,1,2,1,0,1
"2071",60,1723.26,7,3,5,1,2,1,0,56,0
"2072",36,1723.61,4,3,4,1,2,6,0,32,0
"2073",48,1723.99,4,4,3,1,2,4,0,44,0
"2074",24,1725,4,4,5,1,2,6,0,20,0
"2075",24,1725,6,6,4,1,2,3,0,20,0
"2076",48,1725.93,2,2,3,1,2,4,1,10,1
"2077",48,1725.93,2,2,3,1,2,4,1,0,1
"2078",60,1726.4,7,2,5,1,2,1,0,56,0
"2079",37,1726.75,4,2,5,1,1,5,0,33,0
"2080",60,1727.03,5,3,7,1,2,5,0,56,0
"2081",36,1727.31,6,3,5,1,2,4,0,32,0
"2082",24,1730.88,7,3,5,1,2,2,0,20,0
"2083",24,1731.04,6,3,2,1,2,1,0,20,0
"2084",48,1733.05,4,3,5,1,2,4,0,44,0
"2085",36,1733.33,4,3,5,1,1,2,1,6,1
"2086",60,1733.33,4,6,7,1,2,4,1,2,1
"2087",36,1733.33,4,3,5,1,1,2,1,0,1
"2088",12,1734.84,6,3,5,1,2,4,0,8,0
"2089",60,1734.93,4,3,2,2,2,5,0,56,0
"2090",48,1736,5,3,5,1,2,5,0,44,0
"2091",48,1737,4,3,5,1,2,4,1,5,1
"2092",60,1737.09,5,5,4,1,2,6,0,56,0
"2093",48,1737.5,4,2,3,1,2,6,0,44,0
"2094",48,1739.1,5,2,5,2,2,1,1,19,1
"2095",48,1739.79,3,2,3,1,2,5,0,44,0
"2096",36,1741.66,7,6,5,1,1,6,0,32,0
"2097",48,1742.5,6,3,5,3,2,4,1,16,1
"2098",48,1742.5,6,3,5,3,2,4,1,0,1
"2099",48,1742.52,7,4,5,1,2,1,0,44,0
"2100",48,1742.8,7,3,5,1,2,1,0,44,0
"2101",60,1742.92,6,4,5,1,2,6,0,56,0
"2102",24,1743.34,4,4,3,1,1,6,0,20,0
"2103",48,1744.28,6,5,5,1,2,1,0,44,0
"2104",48,1744.3,4,2,5,1,2,5,1,21,1
"2105",60,1744.61,3,2,3,1,2,6,0,56,0
"2106",60,1744.85,5,2,5,1,2,6,0,56,0
"2107",48,1745,5,2,5,1,2,1,0,44,0
"2108",48,1745.28,4,6,2,1,2,5,0,44,0
"2109",48,1746.75,5,4,2,1,2,7,1,22,1
"2110",48,1746.75,5,4,2,1,2,7,1,0,1
"2111",36,1748,7,3,5,1,1,4,0,32,0
"2112",37,1748,4,3,5,1,2,4,0,33,0
"2113",48,1748.89,7,3,5,1,2,4,0,44,0
"2114",38,1749.73,6,3,5,1,2,4,0,34,0
"2115",60,1750,6,3,5,2,1,6,0,56,0
"2116",37,1750,4,3,4,1,2,4,0,33,0
"2117",60,1750,6,3,5,1,2,1,0,56,0
"2118",48,1750,5,3,5,1,2,3,0,44,0
"2119",48,1752.37,5,2,5,1,2,6,0,44,0
"2120",48,1752.69,4,2,5,1,2,5,1,16,1
"2121",18,1755.01,5,3,4,1,2,4,0,14,0
"2122",48,1755.62,4,2,5,1,2,4,1,34,1
"2123",48,1755.62,4,2,5,1,2,4,1,0,1
"2124",60,1755.7,6,6,5,1,2,2,0,56,0
"2125",60,1755.7,6,6,5,1,2,2,0,56,0
"2126",24,1755.99,4,3,4,1,2,2,0,20,0
"2127",48,1756.56,5,3,4,1,2,1,1,7,1
"2128",48,1756.56,5,3,4,1,2,1,1,0,1
"2129",60,1757,5,2,3,1,2,4,0,56,0
"2130",48,1757.9,6,2,2,3,2,4,1,12,1
"2131",48,1760,4,2,5,1,2,4,0,44,0
"2132",12,1760,4,3,3,1,2,5,0,8,0
"2133",36,1760.53,4,3,5,1,2,5,0,32,0
"2134",24,1762.82,7,2,5,1,2,2,0,20,0
"2135",36,1763,5,3,2,1,2,1,0,32,0
"2136",36,1763.53,7,3,5,2,2,4,0,32,0
"2137",36,1764.87,7,3,5,1,2,3,0,32,0
"2138",60,1765,3,2,3,1,2,5,0,56,0
"2139",48,1765,4,3,3,1,2,2,0,44,0
"2140",37,1765.28,3,2,3,1,1,4,0,33,0
"2141",48,1766.49,6,3,5,1,2,4,0,44,0
"2142",24,1767.99,5,3,5,1,2,2,1,23,1
"2143",48,1768.04,4,3,4,1,2,2,0,44,0
"2144",48,1772.5,4,2,5,1,1,4,1,4,1
"2145",40,1772.84,5,3,5,1,2,2,0,36,0
"2146",48,1772.84,2,2,3,1,2,4,0,44,0
"2147",48,1773.14,6,2,5,1,2,2,0,44,0
"2148",60,1773.47,4,3,5,1,2,4,0,56,0
"2149",37,1774,4,6,3,1,2,5,0,33,0
"2150",48,1775.42,4,2,2,1,2,5,0,44,0
"2151",36,1778.8,4,3,5,1,2,3,0,32,0
"2152",60,1779.33,4,2,3,2,2,4,0,56,0
"2153",48,1779.38,5,2,2,1,2,1,0,44,0
"2154",48,1780,5,3,5,1,2,8,0,44,0
"2155",15,1780,4,2,3,1,2,6,0,11,0
"2156",39,1781.06,7,3,5,1,2,3,0,35,0
"2157",60,1781.66,5,3,3,1,1,3,1,7,1
"2158",60,1781.66,5,3,5,1,2,4,0,56,0
"2159",48,1781.92,6,3,5,1,2,4,0,44,0
"2160",48,1783.87,7,4,5,1,2,4,0,44,0
"2161",48,1784,3,3,7,2,2,4,0,44,0
"2162",10,1785.97,5,3,5,1,2,4,0,6,0
"2163",24,1786,4,3,3,1,2,4,1,10,1
"2164",48,1787.44,5,3,5,1,2,8,0,44,0
"2165",48,1787.76,7,3,5,1,2,6,0,44,0
"2166",60,1787.81,4,2,4,1,2,4,0,56,0
"2167",48,1787.83,5,2,5,1,2,1,0,44,0
"2168",49,1789.44,6,3,5,1,1,8,0,45,0
"2169",36,1791.5,4,2,3,2,2,5,0,32,0
"2170",48,1792.27,5,2,5,2,2,4,0,44,0
"2171",25,1794.74,7,3,5,1,2,6,0,21,0
"2172",60,1794.78,7,5,5,3,2,2,1,29,1
"2173",60,1795.1,4,4,4,1,2,6,0,56,0
"2174",60,1796.21,7,3,5,1,2,4,0,56,0
"2175",30,1798,7,3,5,1,2,2,0,26,0
"2176",48,1800,6,3,5,2,1,4,0,44,0
"2177",24,1800,3,2,4,1,2,4,0,20,0
"2178",48,1800,5,3,2,1,1,1,1,3,1
"2179",37,1800,3,2,3,1,1,4,0,33,0
"2180",48,1800,4,2,5,1,2,4,0,44,0
"2181",48,1800,5,3,5,1,1,3,1,5,1
"2182",52,1800,4,2,3,1,2,6,1,22,1
"2183",36,1800,5,3,5,1,1,1,0,32,0
"2184",60,1800,3,2,3,1,2,4,0,56,0
"2185",48,1800,5,3,5,1,2,4,1,40,1
"2186",48,1800,7,3,5,1,2,6,0,44,0
"2187",39,1800,5,3,4,1,2,6,0,35,0
"2188",60,1800,5,2,5,1,1,1,0,56,0
"2189",36,1800,6,2,5,1,2,4,0,32,0
"2190",36,1800,5,2,5,1,2,4,0,32,0
"2191",48,1800,4,2,4,1,2,5,0,44,0
"2192",48,1800,4,2,4,1,2,3,0,44,0
"2193",48,1800,6,2,5,1,1,1,0,44,0
"2194",48,1800,4,2,2,1,1,4,1,42,1
"2195",48,1800,4,6,5,1,2,4,0,44,0
"2196",48,1800,4,3,2,1,2,4,0,44,0
"2197",48,1800,5,3,5,1,2,6,0,44,0
"2198",48,1800,4,2,3,1,2,4,0,44,0
"2199",48,1800,4,2,5,1,1,3,1,4,1
"2200",60,1800,5,3,5,1,2,2,0,56,0
"2201",48,1800,6,4,5,1,1,3,0,44,0
"2202",48,1800,6,2,4,2,1,1,0,44,0
"2203",48,1800,5,3,5,1,2,2,0,44,0
"2204",48,1800,4,2,5,1,1,3,1,2,1
"2205",60,1800,5,3,5,1,2,4,0,56,0
"2206",48,1800,5,2,5,1,1,4,0,44,0
"2207",60,1800,4,2,4,3,1,5,0,56,0
"2208",60,1800,3,2,4,2,2,5,0,56,0
"2209",48,1800,6,2,5,1,2,2,0,44,0
"2210",48,1800,5,3,2,1,1,1,1,0,1
"2211",52,1800,4,2,3,1,2,6,1,0,1
"2212",48,1800,5,3,5,1,1,3,1,0,1
"2213",48,1800.1,6,6,4,1,2,1,0,44,0
"2214",44,1800.53,4,2,4,1,2,6,1,35,1
"2215",48,1801.65,7,5,2,2,2,1,0,44,0
"2216",48,1803.36,5,2,2,1,2,5,1,20,1
"2217",48,1803.36,5,2,2,1,2,5,1,0,1
"2218",48,1804.2,6,2,5,1,2,4,0,44,0
"2219",48,1806.62,4,3,2,2,2,4,0,44,0
"2220",60,1807.49,5,4,5,1,2,4,0,56,0
"2221",24,1810,6,3,5,1,1,3,0,20,0
"2222",60,1811.09,5,3,7,2,2,4,0,56,0
"2223",18,1811.38,7,4,5,1,2,3,0,14,0
"2224",25,1812.4,7,3,5,1,1,1,0,21,0
"2225",48,1812.91,6,3,5,1,2,4,0,44,0
"2226",48,1812.96,6,2,3,1,2,4,0,44,0
"2227",60,1813.16,7,3,5,1,2,5,0,56,0
"2228",48,1815,4,2,5,1,2,4,0,44,0
"2229",48,1815,4,2,7,1,2,4,0,44,0
"2230",37,1815.13,4,3,3,1,2,6,0,33,0
"2231",60,1815.55,4,2,5,1,2,4,0,56,0
"2232",60,1816.22,5,6,5,1,2,4,0,56,0
"2233",24,1818.28,3,2,3,1,2,4,0,20,0
"2234",37,1818.97,3,2,3,2,2,5,0,33,0
"2235",36,1820,7,3,5,1,2,3,0,32,0
"2236",48,1820,7,3,5,2,2,3,1,44,1
"2237",48,1820,3,2,3,1,2,5,0,44,0
"2238",24,1820.4,4,3,5,1,2,4,0,20,0
"2239",60,1823.5,6,3,5,1,2,4,0,56,0
"2240",60,1823.94,7,5,5,1,2,2,0,56,0
"2241",48,1825,4,2,4,1,2,4,0,44,0
"2242",60,1826.42,5,2,2,1,2,1,0,56,0
"2243",60,1827.39,6,3,5,1,2,10,0,56,0
"2244",50,1827.73,6,3,5,1,2,6,0,46,0
"2245",50,1828.96,7,3,5,1,2,3,0,46,0
"2246",48,1829.55,5,3,4,1,2,4,0,44,0
"2247",48,1831.84,4,2,3,2,2,2,0,44,0
"2248",36,1831.92,5,2,5,1,2,4,0,32,0
"2249",24,1832.23,4,2,4,1,2,5,0,20,0
"2250",24,1832.89,5,3,5,1,2,2,0,20,0
"2251",48,1832.99,6,2,3,2,2,4,1,24,1
"2252",36,1834,3,2,3,1,2,6,0,32,0
"2253",49,1834.28,4,3,5,2,2,4,0,45,0
"2254",60,1834.49,5,3,2,1,2,4,0,56,0
"2255",40,1834.89,4,2,4,1,2,7,0,36,0
"2256",48,1835.69,3,2,3,1,2,4,0,44,0
"2257",24,1836.36,5,3,5,1,2,4,0,20,0
"2258",48,1837.66,7,3,5,1,2,4,0,44,0
"2259",60,1838.06,6,3,5,1,2,2,1,6,1
"2260",48,1839.64,5,2,4,1,2,4,1,0,1
"2261",48,1840,4,3,5,1,1,4,1,1,1
"2262",48,1840,4,3,5,1,1,4,1,0,1
"2263",24,1840.1,6,2,3,1,2,6,0,20,0
"2264",48,1840.24,7,5,5,1,2,1,0,44,0
"2265",60,1842.1,4,2,3,1,2,5,0,56,0
"2266",60,1843.88,5,3,3,1,1,4,0,56,0
"2267",39,1844.37,4,3,4,1,2,4,0,35,0
"2268",48,1845.74,5,6,3,1,2,4,0,44,0
"2269",48,1849.16,4,2,5,1,2,6,0,44,0
"2270",48,1849.95,7,2,4,1,2,2,0,44,0
"2271",36,1850,7,3,5,1,2,4,0,32,0
"2272",48,1850,7,5,5,2,2,3,1,5,1
"2273",37,1850,3,2,3,1,2,4,0,33,0
"2274",48,1850,6,3,4,1,1,4,0,44,0
"2275",48,1850,6,4,4,1,2,4,0,44,0
"2276",60,1851.61,4,3,5,1,2,4,0,56,0
"2277",48,1852.28,7,2,5,1,2,1,0,44,0
"2278",48,1854.11,5,3,5,1,2,4,0,44,0
"2279",60,1854.16,7,3,5,1,2,4,0,56,0
"2280",60,1855,2,2,2,1,2,4,1,7,1
"2281",48,1855,6,2,3,1,1,6,0,44,0
"2282",36,1856.85,7,5,5,1,2,10,0,32,0
"2283",36,1857.55,5,2,3,1,2,4,0,32,0
"2284",42,1859,3,2,5,1,2,5,0,38,0
"2285",48,1860,4,2,3,1,2,4,0,44,0
"2286",60,1860,6,2,3,1,1,6,0,56,0
"2287",48,1861,4,2,2,1,2,5,0,44,0
"2288",36,1861.27,5,2,3,1,2,6,0,32,0
"2289",24,1862.5,4,3,5,1,2,5,0,20,0
"2290",36,1862.5,6,3,5,1,2,4,0,32,0
"2291",48,1864.41,6,2,2,1,2,2,1,3,1
"2292",48,1864.41,6,2,2,1,2,2,1,0,1
"2293",24,1865.27,5,3,4,1,2,8,0,20,0
"2294",48,1865.48,5,3,5,1,2,4,1,10,1
"2295",48,1866,4,2,5,1,2,5,1,28,1
"2296",48,1866,4,2,5,1,2,5,1,0,1
"2297",12,1867.61,7,3,5,1,2,4,0,8,0
"2298",48,1867.65,7,3,5,1,2,4,0,44,0
"2299",48,1869.61,4,3,7,1,2,4,1,45,1
"2300",48,1869.61,4,3,7,1,2,4,0,44,0
"2301",36,1870,6,3,5,1,2,5,0,32,0
"2302",37,1870.36,6,3,5,1,2,2,0,33,0
"2303",60,1872,5,2,5,1,2,5,0,56,0
"2304",48,1873.39,4,3,2,2,2,1,0,44,0
"2305",60,1875.96,4,3,5,1,2,6,0,56,0
"2306",48,1877.07,6,3,5,1,2,4,0,44,0
"2307",48,1878.83,5,3,5,1,1,5,0,44,0
"2308",24,1880,5,3,3,1,1,3,0,20,0
"2309",60,1881.2,7,2,2,1,2,6,0,56,0
"2310",48,1881.54,7,3,5,2,2,3,0,44,0
"2311",60,1883,4,2,3,1,2,4,1,11,1
"2312",60,1883.92,7,3,5,2,2,6,0,56,0
"2313",37,1888,5,3,5,1,1,6,0,33,0
"2314",24,1888.36,4,3,5,1,2,6,0,20,0
"2315",37,1888.49,3,2,3,1,2,4,0,33,0
"2316",24,1890,3,2,3,1,2,5,0,20,0
"2317",48,1891,5,3,5,1,2,4,1,4,1
"2318",60,1891.76,7,4,5,1,2,1,0,56,0
"2319",36,1893.2,7,5,5,2,2,5,0,32,0
"2320",36,1893.72,5,2,5,1,1,6,0,32,0
"2321",36,1895,5,3,3,1,2,4,0,32,0
"2322",24,1895.85,6,2,4,1,1,8,0,20,0
"2323",60,1897.51,7,3,4,1,2,4,1,13,1
"2324",8,1898.54,4,3,3,1,2,4,0,4,0
"2325",48,1899,7,3,5,2,2,1,0,44,0
"2326",60,1899.16,4,2,4,1,2,4,0,56,0
"2327",48,1899.68,3,2,3,1,2,6,0,44,0
"2328",60,1900,3,2,3,1,2,4,1,9,1
"2329",24,1900,6,3,5,1,1,5,1,14,1
"2330",51,1900,5,3,5,1,2,5,1,6,1
"2331",42,1900,7,2,5,2,2,1,0,38,0
"2332",60,1900,5,2,5,1,1,5,0,56,0
"2333",60,1900,5,2,5,1,1,5,0,56,0
"2334",48,1900,4,2,4,1,2,3,0,44,0
"2335",37,1900,4,3,4,1,2,5,0,33,0
"2336",24,1900,5,3,3,1,2,4,0,20,0
"2337",48,1900,2,2,3,1,2,4,0,44,0
"2338",24,1900,6,3,5,1,1,5,1,0,1
"2339",60,1900,3,2,3,1,2,4,1,0,1
"2340",48,1902.02,5,3,5,1,2,4,1,31,1
"2341",48,1902.02,5,3,5,1,2,4,1,0,1
"2342",36,1903.92,5,3,7,1,2,4,0,32,0
"2343",60,1904.41,7,5,4,1,2,2,1,22,1
"2344",60,1904.41,7,5,4,1,2,2,1,0,1
"2345",24,1907.45,7,3,5,1,1,4,0,20,0
"2346",48,1908.95,4,3,3,1,2,4,0,44,0
"2347",48,1910,5,2,2,1,2,4,0,44,0
"2348",36,1911.25,7,3,2,1,2,4,0,32,0
"2349",60,1913,5,3,5,1,2,5,0,56,0
"2350",48,1913.34,6,3,5,2,2,4,0,44,0
"2351",60,1914,6,2,5,1,2,4,1,12,1
"2352",60,1914,6,2,5,1,2,4,1,0,1
"2353",60,1915,7,3,5,2,2,4,1,7,1
"2354",48,1915,7,5,5,1,2,1,0,44,0
"2355",24,1915,4,2,5,1,2,4,0,20,0
"2356",44,1915,4,3,5,1,1,4,0,40,0
"2357",60,1915,7,4,5,1,2,1,1,4,1
"2358",60,1915,7,3,5,2,2,4,1,0,1
"2359",60,1915,7,4,5,1,2,1,1,0,1
"2360",37,1916.45,4,3,2,1,2,6,0,33,0
"2361",36,1916.58,7,3,5,1,2,1,0,32,0
"2362",60,1916.64,4,3,5,1,2,5,0,56,0
"2363",36,1919.46,4,2,4,1,2,5,0,32,0
"2364",60,1919.76,5,2,4,2,2,2,0,56,0
"2365",48,1920,3,2,5,1,2,6,0,44,0
"2366",48,1921.43,7,6,7,1,2,6,0,44,0
"2367",25,1925,5,3,5,1,2,3,0,21,0
"2368",60,1925.29,4,3,3,1,2,4,0,56,0
"2369",25,1925.37,7,4,3,1,2,1,0,21,0
"2370",60,1925.8,6,3,4,1,2,4,0,56,0
"2371",48,1926,5,4,4,1,2,6,0,44,0
"2372",48,1926.49,7,3,5,1,2,4,0,44,0
"2373",60,1926.86,4,3,5,2,2,4,0,56,0
"2374",48,1927.92,4,3,4,1,2,4,1,11,1
"2375",48,1927.92,4,3,4,1,2,4,1,0,1
"2376",49,1931.35,4,6,5,1,2,1,1,17,1
"2377",60,1932.56,4,2,3,1,2,6,1,20,1
"2378",60,1932.56,4,2,3,1,2,6,1,0,1
"2379",60,1933,4,2,5,1,1,4,0,56,0
"2380",60,1934.06,6,4,5,1,2,4,1,38,1
"2381",48,1935,7,3,3,1,2,1,0,44,0
"2382",60,1936.67,4,2,5,1,2,4,0,56,0
"2383",48,1937.5,7,2,5,1,2,4,0,44,0
"2384",48,1937.99,4,6,2,2,2,1,0,44,0
"2385",25,1939.75,4,2,2,1,2,4,0,21,0
"2386",24,1940,6,3,2,1,2,4,0,20,0
"2387",42,1941.87,4,3,5,1,2,4,0,38,0
"2388",24,1942.66,4,3,3,2,2,4,0,20,0
"2389",60,1942.98,3,3,3,1,2,4,0,56,0
"2390",48,1945,7,3,5,1,2,4,1,33,1
"2391",48,1945,4,3,4,1,1,6,0,44,0
"2392",48,1945,7,3,5,1,2,4,1,0,1
"2393",60,1945.18,6,3,2,1,2,4,1,19,1
"2394",37,1947.61,5,3,5,1,2,8,0,33,0
"2395",30,1947.86,6,5,5,1,2,1,0,26,0
"2396",48,1948.33,5,3,5,1,2,5,1,5,1
"2397",36,1949.58,7,3,5,1,2,1,0,32,0
"2398",60,1949.74,6,3,5,1,2,4,0,56,0
"2399",48,1949.99,4,2,3,1,2,5,0,44,0
"2400",24,1950,3,3,3,1,2,5,0,20,0
"2401",48,1950,4,2,5,1,2,4,1,20,1
"2402",36,1950,4,2,2,1,2,4,0,32,0
"2403",32,1950,3,2,4,1,2,6,0,28,0
"2404",60,1950,2,2,7,1,2,4,0,56,0
"2405",48,1950,2,2,3,1,2,5,0,44,0
"2406",48,1950,5,2,4,1,1,3,0,44,0
"2407",48,1950,4,2,5,1,2,4,1,0,1
"2408",36,1953.16,4,2,5,1,2,3,0,32,0
"2409",48,1953.82,4,2,3,1,2,8,0,44,0
"2410",48,1955.4,5,3,7,2,2,4,0,44,0
"2411",48,1956.04,4,3,2,2,2,4,0,44,0
"2412",48,1957.24,4,2,4,1,2,3,0,44,0
"2413",48,1960,3,2,5,1,2,5,0,44,0
"2414",24,1960.22,5,3,2,1,2,2,0,20,0
"2415",36,1961,6,6,4,1,2,4,0,32,0
"2416",60,1962,6,3,3,1,2,3,0,56,0
"2417",48,1962.42,4,6,2,1,2,4,0,44,0
"2418",37,1963,6,3,2,1,2,4,0,33,0
"2419",24,1963.28,7,2,5,1,2,5,0,20,0
"2420",48,1963.93,5,6,5,1,2,6,0,44,0
"2421",60,1965.83,5,4,5,1,2,4,0,56,0
"2422",49,1965.94,4,2,5,1,2,6,0,45,0
"2423",37,1965.96,6,3,5,1,2,4,0,33,0
"2424",60,1966,5,3,7,2,2,3,0,56,0
"2425",48,1966.83,4,3,4,1,2,8,0,44,0
"2426",13,1967.08,3,2,5,1,2,4,0,9,0
"2427",48,1967.32,6,5,5,1,2,2,0,44,0
"2428",24,1970.35,6,3,7,1,2,2,0,20,0
"2429",60,1970.35,7,4,5,1,2,4,1,49,1
"2430",48,1972.23,5,3,5,2,2,4,0,44,0
"2431",37,1972.73,6,4,2,1,1,6,0,33,0
"2432",48,1973.22,3,3,2,1,2,4,1,8,1
"2433",24,1974,4,2,4,1,2,5,0,20,0
"2434",48,1975.86,7,3,5,2,2,3,0,44,0
"2435",48,1976.26,3,3,5,1,2,6,1,39,1
"2436",48,1976.26,3,3,5,1,2,6,1,0,1
"2437",44,1976.28,5,3,5,1,2,5,0,40,0
"2438",48,1977.06,4,2,3,2,2,5,0,44,0
"2439",48,1977.24,3,2,5,1,2,4,0,44,0
"2440",60,1977.53,4,2,2,1,2,5,0,56,0
"2441",60,1977.98,3,3,4,1,2,3,0,56,0
"2442",48,1979.34,7,3,5,1,2,1,0,44,0
"2443",48,1980,4,3,2,2,2,2,0,44,0
"2444",48,1980,2,2,2,1,2,3,0,44,0
"2445",13,1980.3,6,3,5,1,1,2,0,9,0
"2446",42,1981.64,4,3,4,1,2,4,0,38,0
"2447",48,1982.2,5,2,5,1,2,1,0,44,0
"2448",48,1984.74,3,3,4,2,2,3,0,44,0
"2449",43,1985,3,2,5,1,2,4,0,39,0
"2450",60,1986,7,5,4,2,2,4,0,56,0
"2451",48,1986.44,7,2,5,1,2,4,0,44,0
"2452",60,1987.65,6,3,5,1,2,6,0,56,0
"2453",24,1989,3,2,3,1,2,5,0,20,0
"2454",48,1989.4,4,6,5,1,2,3,0,44,0
"2455",48,1990.24,6,3,5,1,2,1,0,44,0
"2456",48,1991.05,4,3,2,1,2,4,0,44,0
"2457",48,1992,7,5,5,1,2,6,0,44,0
"2458",37,1992,4,3,4,1,2,6,0,33,0
"2459",60,1993.91,6,3,5,2,2,2,1,6,1
"2460",60,1993.91,6,3,5,2,2,2,1,0,1
"2461",36,1995.43,5,2,5,1,2,5,1,13,1
"2462",37,1996.25,6,3,5,1,2,4,0,33,0
"2463",48,1998,6,3,5,1,2,8,0,44,0
"2464",48,1998.15,6,5,2,1,2,1,0,44,0
"2465",36,1998.68,6,3,4,1,1,7,0,32,0
"2466",49,1998.86,7,3,5,2,2,1,0,45,0
"2467",37,1999.67,3,2,3,1,2,5,0,33,0
"2468",48,2000,5,2,5,2,1,4,0,44,0
"2469",60,2000,4,2,5,1,2,7,0,56,0
"2470",60,2000,5,2,5,2,2,6,1,29,1
